secs,id,TTFT,TBT,total_time,total_tokens,prompt_tokens
127,complex_11,4173.0,369.92,29787.67,102.0,33.0
128,complex_11,4173.0,369.92,29787.67,102.0,33.0
129,complex_11,4173.0,369.92,29787.67,102.0,33.0
130,complex_11,4173.0,369.92,29787.67,102.0,33.0
131,complex_11,4173.0,369.92,29787.67,102.0,33.0
132,complex_11,4173.0,369.92,29787.67,102.0,33.0
133,complex_11,4173.0,369.92,29787.67,102.0,33.0
134,complex_11,4173.0,369.92,29787.67,102.0,33.0
135,complex_11,4173.0,369.92,29787.67,102.0,33.0
136,complex_11,4173.0,369.92,29787.67,102.0,33.0
137,complex_11,4173.0,369.92,29787.67,102.0,33.0
138,complex_11,4173.0,369.92,29787.67,102.0,33.0
139,complex_11,4173.0,369.92,29787.67,102.0,33.0
140,complex_11,4173.0,369.92,29787.67,102.0,33.0
141,complex_11,4173.0,369.92,29787.67,102.0,33.0
142,complex_11,4173.0,369.92,29787.67,102.0,33.0
143,complex_11,4173.0,369.92,29787.67,102.0,33.0
144,complex_11,4173.0,369.92,29787.67,102.0,33.0
145,complex_11,4173.0,369.92,29787.67,102.0,33.0
146,complex_11,4173.0,369.92,29787.67,102.0,33.0
147,complex_11,4173.0,369.92,29787.67,102.0,33.0
148,complex_11,4173.0,369.92,29787.67,102.0,33.0
149,complex_11,4173.0,369.92,29787.67,102.0,33.0
150,complex_11,4173.0,369.92,29787.67,102.0,33.0
151,complex_11,4173.0,369.92,29787.67,102.0,33.0
152,complex_11,4173.0,369.92,29787.67,102.0,33.0
153,complex_11,4173.0,369.92,29787.67,102.0,33.0
154,complex_11,4173.0,369.92,29787.67,102.0,33.0
155,complex_11,4173.0,369.92,29787.67,102.0,33.0
156,complex_11,4173.0,369.92,29787.67,102.0,33.0
157,complex_11,4173.0,369.92,29787.67,102.0,33.0
158,complex_11,4173.0,369.92,29787.67,102.0,33.0
159,complex_11,4173.0,369.92,29787.67,102.0,33.0
160,complex_11,4173.0,369.92,29787.67,102.0,33.0
161,complex_11,4173.0,369.92,29787.67,102.0,33.0
162,complex_11,4173.0,369.92,29787.67,102.0,33.0
163,complex_11,4173.0,369.92,29787.67,102.0,33.0
164,complex_11,4173.0,369.92,29787.67,102.0,33.0
165,complex_11,4173.0,369.92,29787.67,102.0,33.0
166,complex_11,4173.0,369.92,29787.67,102.0,33.0
167,complex_11,4173.0,369.92,29787.67,102.0,33.0
168,complex_11,4173.0,369.92,29787.67,102.0,33.0
169,complex_11,4173.0,369.92,29787.67,102.0,33.0
170,complex_11,4173.0,369.92,29787.67,102.0,33.0
171,complex_11,4173.0,369.92,29787.67,102.0,33.0
172,complex_11,4173.0,369.92,29787.67,102.0,33.0
173,complex_11,4173.0,369.92,29787.67,102.0,33.0
174,complex_11,4173.0,369.92,29787.67,102.0,33.0
175,complex_11,4173.0,369.92,29787.67,102.0,33.0
176,complex_11,4173.0,369.92,29787.67,102.0,33.0
177,complex_11,4173.0,369.92,29787.67,102.0,33.0
178,complex_11,4173.0,369.92,29787.67,102.0,33.0
179,complex_11,4173.0,369.92,29787.67,102.0,33.0
180,complex_11,4173.0,369.92,29787.67,102.0,33.0
181,complex_11,4173.0,369.92,29787.67,102.0,33.0
182,complex_11,4173.0,369.92,29787.67,102.0,33.0
183,complex_11,4173.0,369.92,29787.67,102.0,33.0
184,complex_12,6727.65,363.78,8555.55,33.0,28.0
185,complex_12,6727.65,363.78,8555.55,33.0,28.0
186,complex_12,6727.65,363.78,8555.55,33.0,28.0
187,complex_12,6727.65,363.78,8555.55,33.0,28.0
188,complex_12,6727.65,363.78,8555.55,33.0,28.0
189,complex_12,6727.65,363.78,8555.55,33.0,28.0
190,complex_12,6727.65,363.78,8555.55,33.0,28.0
191,complex_12,6727.65,363.78,8555.55,33.0,28.0
192,complex_12,6727.65,363.78,8555.55,33.0,28.0
193,complex_12,6727.65,363.78,8555.55,33.0,28.0
194,complex_12,6727.65,363.78,8555.55,33.0,28.0
195,complex_12,6727.65,363.78,8555.55,33.0,28.0
196,complex_12,6727.65,363.78,8555.55,33.0,28.0
197,complex_12,6727.65,363.78,8555.55,33.0,28.0
198,complex_12,6727.65,363.78,8555.55,33.0,28.0
199,complex_12,6727.65,363.78,8555.55,33.0,28.0
200,complex_12,6727.65,363.78,8555.55,33.0,28.0
201,complex_12,6727.65,363.78,8555.55,33.0,28.0
202,complex_12,6727.65,363.78,8555.55,33.0,28.0
203,complex_12,6727.65,363.78,8555.55,33.0,28.0
204,complex_12,6727.65,363.78,8555.55,33.0,28.0
205,complex_13,7488.03,374.64,19144.01,62.0,31.0
206,complex_13,7488.03,374.64,19144.01,62.0,31.0
207,complex_13,7488.03,374.64,19144.01,62.0,31.0
208,complex_13,7488.03,374.64,19144.01,62.0,31.0
209,complex_13,7488.03,374.64,19144.01,62.0,31.0
210,complex_13,7488.03,374.64,19144.01,62.0,31.0
211,complex_13,7488.03,374.64,19144.01,62.0,31.0
212,complex_13,7488.03,374.64,19144.01,62.0,31.0
213,complex_13,7488.03,374.64,19144.01,62.0,31.0
214,complex_13,7488.03,374.64,19144.01,62.0,31.0
215,complex_13,7488.03,374.64,19144.01,62.0,31.0
216,complex_13,7488.03,374.64,19144.01,62.0,31.0
217,complex_13,7488.03,374.64,19144.01,62.0,31.0
218,complex_13,7488.03,374.64,19144.01,62.0,31.0
219,complex_13,7488.03,374.64,19144.01,62.0,31.0
220,complex_13,7488.03,374.64,19144.01,62.0,31.0
221,complex_13,7488.03,374.64,19144.01,62.0,31.0
222,complex_13,7488.03,374.64,19144.01,62.0,31.0
223,complex_13,7488.03,374.64,19144.01,62.0,31.0
224,complex_13,7488.03,374.64,19144.01,62.0,31.0
225,complex_13,7488.03,374.64,19144.01,62.0,31.0
226,complex_13,7488.03,374.64,19144.01,62.0,31.0
227,complex_13,7488.03,374.64,19144.01,62.0,31.0
228,complex_13,7488.03,374.64,19144.01,62.0,31.0
229,complex_13,7488.03,374.64,19144.01,62.0,31.0
230,complex_13,7488.03,374.64,19144.01,62.0,31.0
231,complex_13,7488.03,374.64,19144.01,62.0,31.0
232,complex_13,7488.03,374.64,19144.01,62.0,31.0
233,complex_13,7488.03,374.64,19144.01,62.0,31.0
234,complex_13,7488.03,374.64,19144.01,62.0,31.0
235,complex_13,7488.03,374.64,19144.01,62.0,31.0
236,complex_13,7488.03,374.64,19144.01,62.0,31.0
237,complex_13,7488.03,374.64,19144.01,62.0,31.0
238,complex_13,7488.03,374.64,19144.01,62.0,31.0
239,complex_13,7488.03,374.64,19144.01,62.0,31.0
240,complex_13,7488.03,374.64,19144.01,62.0,31.0
241,complex_13,7488.03,374.64,19144.01,62.0,31.0
242,complex_13,7488.03,374.64,19144.01,62.0,31.0
243,complex_13,7488.03,374.64,19144.01,62.0,31.0
244,complex_13,7488.03,374.64,19144.01,62.0,31.0
245,complex_13,7488.03,374.64,19144.01,62.0,31.0
246,complex_13,7488.03,374.64,19144.01,62.0,31.0
247,complex_14,6318.36,363.74,13986.07,47.0,26.0
248,complex_14,6318.36,363.74,13986.07,47.0,26.0
249,complex_14,6318.36,363.74,13986.07,47.0,26.0
250,complex_14,6318.36,363.74,13986.07,47.0,26.0
251,complex_14,6318.36,363.74,13986.07,47.0,26.0
252,complex_14,6318.36,363.74,13986.07,47.0,26.0
253,complex_14,6318.36,363.74,13986.07,47.0,26.0
254,complex_14,6318.36,363.74,13986.07,47.0,26.0
255,complex_14,6318.36,363.74,13986.07,47.0,26.0
256,complex_14,6318.36,363.74,13986.07,47.0,26.0
257,complex_14,6318.36,363.74,13986.07,47.0,26.0
258,complex_14,6318.36,363.74,13986.07,47.0,26.0
259,complex_14,6318.36,363.74,13986.07,47.0,26.0
260,complex_14,6318.36,363.74,13986.07,47.0,26.0
261,complex_14,6318.36,363.74,13986.07,47.0,26.0
262,complex_14,6318.36,363.74,13986.07,47.0,26.0
263,complex_14,6318.36,363.74,13986.07,47.0,26.0
264,complex_14,6318.36,363.74,13986.07,47.0,26.0
265,complex_14,6318.36,363.74,13986.07,47.0,26.0
266,complex_14,6318.36,363.74,13986.07,47.0,26.0
267,complex_14,6318.36,363.74,13986.07,47.0,26.0
268,complex_14,6318.36,363.74,13986.07,47.0,26.0
269,complex_14,6318.36,363.74,13986.07,47.0,26.0
270,complex_14,6318.36,363.74,13986.07,47.0,26.0
271,complex_14,6318.36,363.74,13986.07,47.0,26.0
272,complex_14,6318.36,363.74,13986.07,47.0,26.0
273,complex_14,6318.36,363.74,13986.07,47.0,26.0
274,complex_14,6318.36,363.74,13986.07,47.0,26.0
275,complex_14,6318.36,363.74,13986.07,47.0,26.0
276,complex_14,6318.36,363.74,13986.07,47.0,26.0
277,complex_14,6318.36,363.74,13986.07,47.0,26.0
278,complex_14,6318.36,363.74,13986.07,47.0,26.0
279,complex_15,6534.01,371.98,26693.41,81.0,27.0
280,complex_15,6534.01,371.98,26693.41,81.0,27.0
281,complex_15,6534.01,371.98,26693.41,81.0,27.0
282,complex_15,6534.01,371.98,26693.41,81.0,27.0
283,complex_15,6534.01,371.98,26693.41,81.0,27.0
284,complex_15,6534.01,371.98,26693.41,81.0,27.0
285,complex_15,6534.01,371.98,26693.41,81.0,27.0
286,complex_15,6534.01,371.98,26693.41,81.0,27.0
287,complex_15,6534.01,371.98,26693.41,81.0,27.0
288,complex_15,6534.01,371.98,26693.41,81.0,27.0
289,complex_15,6534.01,371.98,26693.41,81.0,27.0
290,complex_15,6534.01,371.98,26693.41,81.0,27.0
291,complex_15,6534.01,371.98,26693.41,81.0,27.0
292,complex_15,6534.01,371.98,26693.41,81.0,27.0
293,complex_15,6534.01,371.98,26693.41,81.0,27.0
294,complex_15,6534.01,371.98,26693.41,81.0,27.0
295,complex_15,6534.01,371.98,26693.41,81.0,27.0
296,complex_15,6534.01,371.98,26693.41,81.0,27.0
