secs,id,cpu_per,cpu_mem,gpu_mem,gpu_per,generation_throughput,prompt_eval_throughput
1944,complex_40,357.0686456400766,1041.34375,2109.578125,0.0,2.69,8.04
1945,complex_40,358.03220035778406,1041.34375,2109.578125,0.0,2.69,8.04
1946,complex_40,358.03220035778406,1041.34375,2109.578125,0.0,2.69,8.04
1947,complex_40,358.8052486187897,1041.34375,2109.578125,0.0,2.69,8.04
1948,complex_40,358.8052486187897,1041.34375,2109.578125,0.0,2.69,8.04
1949,complex_40,359.5460614152253,1041.34375,2109.578125,0.0,2.69,8.04
1950,complex_40,359.5460614152253,1041.34375,2109.578125,0.0,2.69,8.04
1951,complex_40,360.33591731266637,1041.34375,2109.578125,0.0,2.69,8.04
1952,complex_40,360.33591731266637,1041.34375,2109.578125,0.0,2.69,8.04
1953,complex_40,361.0763454317945,1041.34375,2109.578125,0.0,2.69,8.04
1954,complex_40,361.0763454317945,1041.34375,2109.578125,0.0,2.69,8.04
1955,complex_41,79.0,160.44140625,181.53125,39.7,2.67,8.11
1956,complex_41,79.0,160.44140625,181.53125,39.7,2.67,8.11
1957,complex_41,104.63917525775352,1035.96875,580.078125,0.0,2.67,8.11
1958,complex_41,104.63917525775352,1035.96875,580.078125,0.0,2.67,8.11
1959,complex_41,190.50847457628294,1039.8125,844.078125,32.0,2.67,8.11
1960,complex_41,190.50847457628294,1039.8125,844.078125,32.0,2.67,8.11
1961,complex_41,227.8481012658333,1040.328125,844.078125,65.6,2.67,8.11
1962,complex_41,227.8481012658333,1040.328125,844.078125,65.6,2.67,8.11
1963,complex_41,250.1010101010193,1040.5859375,844.078125,45.0,2.67,8.11
1964,complex_41,250.1010101010193,1040.5859375,844.078125,45.0,2.67,8.11
1965,complex_41,264.70588235294923,1040.5859375,844.078125,99.7,2.67,8.11
1966,complex_41,264.70588235294923,1040.5859375,844.078125,99.7,2.67,8.11
1967,complex_41,281.0071942446117,1041.1953125,2109.578125,0.0,2.67,8.11
1968,complex_41,281.0071942446117,1041.1953125,2109.578125,0.0,2.67,8.11
1969,complex_41,293.5849056603841,1041.1953125,2109.578125,0.0,2.67,8.11
1970,complex_41,293.5849056603841,1041.1953125,2109.578125,0.0,2.67,8.11
1971,complex_41,303.5754189944196,1041.1953125,2109.578125,0.0,2.67,8.11
1972,complex_41,303.5754189944196,1041.1953125,2109.578125,0.0,2.67,8.11
1973,complex_41,311.8592964824178,1041.1953125,2109.578125,0.0,2.67,8.11
1974,complex_41,311.8592964824178,1041.1953125,2109.578125,0.0,2.67,8.11
1975,complex_41,318.2648401826537,1041.1953125,2109.578125,0.0,2.67,8.11
1976,complex_41,318.2648401826537,1041.1953125,2109.578125,0.0,2.67,8.11
1977,complex_41,323.68200836820574,1041.1953125,2109.578125,0.0,2.67,8.11
1978,complex_41,323.68200836820574,1041.1953125,2109.578125,0.0,2.67,8.11
1979,complex_41,328.2407407407398,1041.1953125,2109.578125,0.0,2.67,8.11
1980,complex_41,328.2407407407398,1041.1953125,2109.578125,0.0,2.67,8.11
1981,complex_41,331.9713261648789,1041.1953125,2109.578125,0.0,2.67,8.11
1982,complex_41,331.9713261648789,1041.1953125,2109.578125,0.0,2.67,8.11
1983,complex_41,335.1604278074858,1041.1953125,2109.578125,8.1,2.67,8.11
1984,complex_41,335.1604278074858,1041.1953125,2109.578125,8.1,2.67,8.11
1985,complex_41,338.3072100313518,1041.1953125,2109.578125,0.0,2.67,8.11
1986,complex_41,338.3072100313518,1041.1953125,2109.578125,0.0,2.67,8.11
1987,complex_41,340.74292452830116,1041.1953125,2109.578125,0.0,2.67,8.11
1988,complex_41,340.74292452830116,1041.1953125,2109.578125,0.0,2.67,8.11
1989,complex_41,342.8730512249436,1041.1953125,2109.578125,0.0,2.67,8.11
1990,complex_41,342.8730512249436,1041.1953125,2109.578125,0.0,2.67,8.11
1991,complex_41,345.0421940928264,1041.1953125,2109.578125,0.0,2.67,8.11
1992,complex_41,345.0421940928264,1041.1953125,2109.578125,0.0,2.67,8.11
1993,complex_41,346.9438877755505,1041.1953125,2109.578125,0.0,2.67,8.11
1994,complex_41,346.9438877755505,1041.1953125,2109.578125,0.0,2.67,8.11
1995,complex_41,348.71183206106815,1041.1953125,2109.578125,0.0,2.67,8.11
1996,complex_41,348.71183206106815,1041.1953125,2109.578125,0.0,2.67,8.11
1997,complex_41,350.2732240437153,1041.1953125,2109.578125,0.0,2.67,8.11
1998,complex_41,350.2732240437153,1041.1953125,2109.578125,0.0,2.67,8.11
1999,complex_41,351.65505226480775,1041.1953125,2109.578125,0.0,2.67,8.11
2000,complex_41,351.65505226480775,1041.1953125,2109.578125,0.0,2.67,8.11
2001,complex_41,353.04674457428996,1041.1953125,2109.578125,0.0,2.67,8.11
2002,complex_41,353.04674457428996,1041.1953125,2109.578125,0.0,2.67,8.11
2003,complex_41,354.24679487179435,1041.1953125,2109.578125,0.0,2.67,8.11
2004,complex_41,354.24679487179435,1041.1953125,2109.578125,0.0,2.67,8.11
2005,complex_41,355.2773497688747,1041.1953125,2109.578125,0.0,2.67,8.11
2006,complex_41,355.2773497688747,1041.1953125,2109.578125,0.0,2.67,8.11
2007,complex_41,356.3056379821954,1041.1953125,2109.578125,0.0,2.67,8.11
2008,complex_41,356.3056379821954,1041.1953125,2109.578125,0.0,2.67,8.11
2009,complex_41,357.29613733905535,1041.1953125,2109.578125,0.0,2.67,8.11
2010,complex_41,357.29613733905535,1041.1953125,2109.578125,0.0,2.67,8.11
2011,complex_41,358.1290990680038,1041.1953125,2109.578125,0.0,2.67,8.11
2012,complex_41,358.1290990680038,1041.1953125,2109.578125,0.0,2.67,8.11
2013,complex_41,358.8922255588946,1041.1953125,2109.578125,0.0,2.67,8.11
2014,complex_41,358.8922255588946,1041.1953125,2109.578125,0.0,2.67,8.11
2015,complex_41,359.7352276396536,1041.1953125,2109.578125,0.0,2.67,8.11
2016,complex_41,359.7352276396536,1041.1953125,2109.578125,0.0,2.67,8.11
2017,complex_41,360.4316546762613,1041.1953125,2109.578125,0.0,2.67,8.11
2018,complex_41,360.4316546762613,1041.1953125,2109.578125,0.0,2.67,8.11
2019,complex_42,80.0,166.25390625,181.53125,22.5,2.75,8.74
2020,complex_42,80.0,166.25390625,181.53125,22.5,2.75,8.74
2021,complex_42,111.73469387754895,1037.91015625,580.078125,0.0,2.75,8.74
2022,complex_42,111.73469387754895,1037.91015625,580.078125,0.0,2.75,8.74
2023,complex_42,195.2702702702679,1041.75,844.078125,99.7,2.75,8.74
2024,complex_42,195.2702702702679,1041.75,844.078125,99.7,2.75,8.74
2025,complex_42,232.1518987341879,1042.265625,844.078125,53.4,2.75,8.74
2026,complex_42,232.1518987341879,1042.265625,844.078125,53.4,2.75,8.74
2027,complex_42,253.83064516128843,1042.5234375,844.078125,37.7,2.75,8.74
2028,complex_42,253.83064516128843,1042.5234375,844.078125,37.7,2.75,8.74
2029,complex_42,270.8053691275151,1042.5234375,2109.578125,0.0,2.75,8.74
2030,complex_42,270.8053691275151,1042.5234375,2109.578125,0.0,2.75,8.74
2031,complex_42,286.4942528735618,1043.08203125,2109.578125,0.0,2.75,8.74
2032,complex_42,286.4942528735618,1043.08203125,2109.578125,0.0,2.75,8.74
2033,complex_42,298.869346733667,1043.08203125,2109.578125,0.0,2.75,8.74
2034,complex_42,298.869346733667,1043.08203125,2109.578125,0.0,2.75,8.74
2035,complex_43,80.0,166.63671875,181.53125,30.0,2.67,4.16
2036,complex_43,80.0,166.63671875,181.53125,30.0,2.67,4.16
2037,complex_43,110.30927835051236,1035.796875,580.078125,0.0,2.67,4.16
2038,complex_43,110.30927835051236,1035.796875,580.078125,0.0,2.67,4.16
2039,complex_43,204.4217687074792,1037.49609375,580.078125,0.0,2.67,4.16
2040,complex_43,204.4217687074792,1037.49609375,580.078125,0.0,2.67,4.16
2041,complex_43,251.52284263959044,1037.49609375,580.078125,0.0,2.67,4.16
2042,complex_43,251.52284263959044,1037.49609375,580.078125,0.0,2.67,4.16
2043,complex_43,279.39393939394967,1037.49609375,580.078125,0.0,2.67,4.16
2044,complex_43,279.39393939394967,1037.49609375,580.078125,0.0,2.67,4.16
2045,complex_43,297.64705882353854,1037.49609375,580.078125,2.2,2.67,4.16
2046,complex_43,297.64705882353854,1037.49609375,580.078125,2.2,2.67,4.16
2047,complex_43,311.0791366906557,1037.49609375,580.078125,0.0,2.67,4.16
2048,complex_43,311.0791366906557,1037.49609375,580.078125,0.0,2.67,4.16
2049,complex_43,320.6289308176174,1037.49609375,580.078125,0.0,2.67,4.16
2050,complex_43,320.6289308176174,1037.49609375,580.078125,0.0,2.67,4.16
2051,complex_43,328.1564245810123,1040.765625,580.078125,0.0,2.67,4.16
2052,complex_43,328.1564245810123,1040.765625,580.078125,0.0,2.67,4.16
2053,complex_43,333.86934673367443,1040.765625,580.078125,0.0,2.67,4.16
2054,complex_43,333.86934673367443,1040.765625,580.078125,0.0,2.67,4.16
2055,complex_43,338.35616438356726,1040.765625,580.078125,0.0,2.67,4.16
2056,complex_43,338.35616438356726,1040.765625,580.078125,0.0,2.67,4.16
2057,complex_43,342.00836820084197,1040.765625,580.078125,2.2,2.67,4.16
2058,complex_43,342.00836820084197,1040.765625,580.078125,2.2,2.67,4.16
2059,complex_43,345.17374517375004,1040.765625,580.078125,0.0,2.67,4.16
2060,complex_43,345.17374517375004,1040.765625,580.078125,0.0,2.67,4.16
2061,complex_43,347.7419354838755,1040.765625,580.078125,0.0,2.67,4.16
2062,complex_43,347.7419354838755,1040.765625,580.078125,0.0,2.67,4.16
2063,complex_43,350.2341137123788,1040.765625,580.078125,0.0,2.67,4.16
2064,complex_43,350.2341137123788,1040.765625,580.078125,0.0,2.67,4.16
2065,complex_44,78.0,169.70703125,181.53125,1.9,2.64,7.65
2066,complex_44,78.0,169.70703125,181.53125,1.9,2.64,7.65
2067,complex_44,104.68749999999602,1036.0234375,580.078125,0.0,2.64,7.65
2068,complex_44,104.68749999999602,1036.0234375,580.078125,0.0,2.64,7.65
2069,complex_44,191.09589041095413,1039.75390625,844.078125,27.6,2.64,7.65
2070,complex_44,191.09589041095413,1039.75390625,844.078125,27.6,2.64,7.65
2071,complex_44,227.80612244897534,1040.26953125,844.078125,7.1,2.64,7.65
2072,complex_44,227.80612244897534,1040.26953125,844.078125,7.1,2.64,7.65
2073,complex_44,250.60975609755727,1040.52734375,844.078125,52.9,2.64,7.65
2074,complex_44,250.60975609755727,1040.52734375,844.078125,52.9,2.64,7.65
2075,complex_44,266.04729729729405,1040.52734375,844.078125,50.1,2.64,7.65
2076,complex_44,266.04729729729405,1040.52734375,844.078125,50.1,2.64,7.65
2077,complex_44,278.9017341040433,1041.3125,2109.578125,0.0,2.64,7.65
2078,complex_44,278.9017341040433,1041.3125,2109.578125,0.0,2.64,7.65
2079,complex_44,292.04545454545183,1041.3125,2109.578125,0.0,2.64,7.65
2080,complex_44,292.04545454545183,1041.3125,2109.578125,0.0,2.64,7.65
2081,complex_44,302.24215246636527,1041.3125,2109.578125,0.0,2.64,7.65
2082,complex_44,302.24215246636527,1041.3125,2109.578125,0.0,2.64,7.65
2083,complex_44,310.2822580645139,1041.3125,2109.578125,0.0,2.64,7.65
2084,complex_44,310.2822580645139,1041.3125,2109.578125,0.0,2.64,7.65
2085,complex_44,316.6514181152838,1041.3125,2109.578125,0.0,2.64,7.65
2086,complex_44,316.6514181152838,1041.3125,2109.578125,0.0,2.64,7.65
2087,complex_44,322.38055322716286,1041.3125,2109.578125,0.0,2.64,7.65
2088,complex_44,322.38055322716286,1041.3125,2109.578125,0.0,2.64,7.65
2089,complex_44,326.91415313225474,1041.3125,2109.578125,0.0,2.64,7.65
2090,complex_44,326.91415313225474,1041.3125,2109.578125,0.0,2.64,7.65
2091,complex_44,330.79684134960905,1041.3125,2109.578125,0.0,2.64,7.65
2092,complex_44,330.79684134960905,1041.3125,2109.578125,0.0,2.64,7.65
2093,complex_44,334.4943067649065,1041.3125,2109.578125,0.0,2.64,7.65
2094,complex_44,334.4943067649065,1041.3125,2109.578125,0.0,2.64,7.65
2095,complex_44,337.2647427854443,1041.3125,2109.578125,0.0,2.64,7.65
2096,complex_44,337.2647427854443,1041.3125,2109.578125,0.0,2.64,7.65
2097,complex_44,339.98818665091886,1041.3125,2109.578125,0.0,2.64,7.65
2098,complex_44,339.98818665091886,1041.3125,2109.578125,0.0,2.64,7.65
2099,complex_44,342.49860568879285,1041.3125,2109.578125,0.0,2.64,7.65
2100,complex_44,342.49860568879285,1041.3125,2109.578125,0.0,2.64,7.65
2101,complex_44,344.63814051769975,1041.3125,2109.578125,0.0,2.64,7.65
2102,complex_44,344.63814051769975,1041.3125,2109.578125,0.0,2.64,7.65
2103,complex_44,346.6131460110415,1041.3125,2109.578125,0.0,2.64,7.65
2104,complex_44,346.6131460110415,1041.3125,2109.578125,0.0,2.64,7.65
2105,complex_45,79.0,164.484375,177.53125,42.3,2.76,4.17
2106,complex_45,79.0,164.484375,177.53125,42.3,2.76,4.17
2107,complex_45,104.61538461536999,1035.2421875,580.078125,0.0,2.76,4.17
2108,complex_45,104.61538461536999,1035.2421875,580.078125,0.0,2.76,4.17
2109,complex_45,199.66101694913408,1036.9921875,580.078125,0.0,2.76,4.17
2110,complex_45,199.66101694913408,1036.9921875,580.078125,0.0,2.76,4.17
2111,complex_45,247.84810126580564,1036.9921875,580.078125,0.0,2.76,4.17
2112,complex_45,247.84810126580564,1036.9921875,580.078125,0.0,2.76,4.17
2113,complex_45,276.4112903225787,1036.9921875,580.078125,0.0,2.76,4.17
2114,complex_45,276.4112903225787,1036.9921875,580.078125,0.0,2.76,4.17
2115,complex_45,295.63025210082674,1036.9921875,580.078125,0.0,2.76,4.17
2116,complex_45,295.63025210082674,1036.9921875,580.078125,0.0,2.76,4.17
2117,complex_45,309.0647482014267,1036.9921875,580.078125,0.0,2.76,4.17
2118,complex_45,309.0647482014267,1036.9921875,580.078125,0.0,2.76,4.17
2119,complex_45,319.119496855335,1036.9921875,580.078125,0.0,2.76,4.17
2120,complex_45,319.119496855335,1036.9921875,580.078125,0.0,2.76,4.17
2121,complex_45,326.927374301666,1039.05078125,580.078125,8.1,2.76,4.17
2122,complex_45,326.927374301666,1039.05078125,580.078125,8.1,2.76,4.17
2123,complex_45,332.66331658290545,1040.80078125,580.078125,0.0,2.76,4.17
2124,complex_45,332.66331658290545,1040.80078125,580.078125,0.0,2.76,4.17
2125,complex_45,336.861313868612,1040.80078125,580.078125,0.0,2.76,4.17
2126,complex_45,336.861313868612,1040.80078125,580.078125,0.0,2.76,4.17
2127,complex_45,340.8862876254171,1040.80078125,580.078125,0.0,2.76,4.17
2128,complex_45,340.8862876254171,1040.80078125,580.078125,0.0,2.76,4.17
2129,complex_45,344.0586419753077,1040.80078125,580.078125,0.0,2.76,4.17
2130,complex_45,344.0586419753077,1040.80078125,580.078125,0.0,2.76,4.17
2131,complex_45,346.91977077363805,1040.80078125,580.078125,0.0,2.76,4.17
2132,complex_45,346.91977077363805,1040.80078125,580.078125,0.0,2.76,4.17
2133,complex_45,349.3983957219243,1040.80078125,580.078125,8.1,2.76,4.17
2134,complex_45,349.3983957219243,1040.80078125,580.078125,8.1,2.76,4.17
2135,complex_45,351.56641604009945,1040.80078125,580.078125,0.0,2.76,4.17
2136,complex_45,351.56641604009945,1040.80078125,580.078125,0.0,2.76,4.17
2137,complex_45,353.4198113207539,1040.80078125,580.078125,0.0,2.76,4.17
2138,complex_45,353.4198113207539,1040.80078125,580.078125,0.0,2.76,4.17
2139,complex_45,355.12249443207054,1040.80078125,580.078125,0.0,2.76,4.17
2140,complex_45,355.12249443207054,1040.80078125,580.078125,0.0,2.76,4.17
2141,complex_46,80.0,160.2265625,177.53125,38.6,2.63,4.15
2142,complex_46,80.0,160.2265625,177.53125,38.6,2.63,4.15
2143,complex_46,116.06217616578563,1036.0,580.078125,0.0,2.63,4.15
2144,complex_46,116.06217616578563,1036.0,580.078125,0.0,2.63,4.15
2145,complex_46,207.84982935151518,1037.6484375,580.078125,0.0,2.63,4.15
2146,complex_46,207.84982935151518,1037.6484375,580.078125,0.0,2.63,4.15
2147,complex_46,254.45292620863253,1037.6484375,580.078125,0.0,2.63,4.15
2148,complex_46,254.45292620863253,1037.6484375,580.078125,0.0,2.63,4.15
